"Typ","Datum","Anzahl","Meta","Type","Content"
"Quarantäne Total","27.01.2021","539",NA,NA,NA
"Quarantäne Total","28.01.2021","568",NA,NA,NA
"Quarantäne Total","29.01.2021","552",NA,NA,NA
"Quarantäne Total","30.01.2021","492",NA,NA,NA
"Quarantäne Total","31.01.2021","449",NA,NA,NA
"Quarantäne Total","01.02.2021","439",NA,NA,NA
"Quarantäne Total","02.02.2021","477",NA,NA,NA
"Quarantäne Total","03.02.2021","493",NA,NA,NA
"Quarantäne Total","04.02.2021","513",NA,NA,NA
"Quarantäne Total","05.02.2021","504",NA,NA,NA
"Quarantäne Total","06.02.2021","458",NA,NA,NA
"Quarantäne Total","07.02.2021","474",NA,NA,NA
"Quarantäne Total","08.02.2021","477",NA,NA,NA
"Quarantäne Total","09.02.2021","476",NA,NA,NA
"Quarantäne Total","10.02.2021","429",NA,NA,NA
"Quarantäne Total","11.02.2021","390",NA,NA,NA
"Quarantäne Total","12.02.2021","368",NA,NA,NA
"Quarantäne Total","13.02.2021","359",NA,NA,NA
"Quarantäne Total","14.02.2021","345",NA,NA,NA
"Quarantäne Total","15.02.2021","358",NA,NA,NA
"Quarantäne Total","16.02.2021","309",NA,NA,NA
"Quarantäne Total","17.02.2021","294",NA,NA,NA
"Quarantäne Total","18.02.2021","293",NA,NA,NA
"Quarantäne Total","19.02.2021","304",NA,NA,NA
"Quarantäne Total","20.02.2021","295",NA,NA,NA
"Quarantäne Total","21.02.2021","311",NA,NA,NA
"Quarantäne Total","22.02.2021","305",NA,NA,NA
"Quarantäne Total","23.02.2021","298",NA,NA,NA
"Quarantäne Total","24.02.2021","281",NA,NA,NA
"Quarantäne Total","25.02.2021","275",NA,NA,NA
"Quarantäne Total","26.02.2021","298",NA,NA,NA
"Quarantäne Total","27.02.2021","275",NA,NA,NA
"Quarantäne Total","28.02.2021","296",NA,NA,NA
"Quarantäne Total","01.03.2021","338",NA,NA,NA
"Quarantäne Total","02.03.2021","363",NA,NA,NA
"Quarantäne Total","03.03.2021","338",NA,NA,NA
"Quarantäne Total","04.03.2021","339",NA,NA,NA
"Quarantäne Total","05.03.2021","345",NA,NA,NA
"Quarantäne Total","06.03.2021","362",NA,NA,NA
"Quarantäne Total","07.03.2021","355",NA,NA,NA
NA,NA,NA,"1","datatypes","string,date,integer"
NA,NA,NA,"1","title","Quarantänefälle"
NA,NA,NA,"1","subtitle","Absolute Zahlen, Zeitlicher Verlauf; Datenstand: 08.03.2021 08:00"
NA,NA,NA,"1","description","Umfasst nur Personen im Contact Tracing des Kantons Zug, Rückkehrern aus Risikoländern und Quarantänefälle aufgrund der SwissCovid App. Einzelne Fälle im Spital oder Alterheim sind in diesen Zahlen nicht enthalten.<br/>Das Total entspricht nicht der Summe der einzelnen Kategorien, weil gewisse Personen im Haushalt auch noch positiv getestet wurden."
NA,NA,NA,"1","source","Kanton Zug, Amt für Gesundheit"
