"Typ","Datum","Anzahl","Stand","Meta","Type","Content"
"Fallzahl","24.04.2020","141.836190953829","2020-04-25 08:00:00",NA,NA,NA
"Fallzahl","25.04.2020","141.836190953829","2020-04-26 08:00:00",NA,NA,NA
"Fallzahl","26.04.2020","144.970692411372","2020-04-27 08:00:00",NA,NA,NA
"Fallzahl","27.04.2020","144.970692411372","2020-04-28 08:00:00",NA,NA,NA
"Fallzahl","28.04.2020","144.970692411372","2020-04-29 08:00:00",NA,NA,NA
"Fallzahl","29.04.2020","148.105193868915","2020-04-30 08:00:00",NA,NA,NA
"Fallzahl","30.04.2020","148.105193868915","2020-05-01 08:00:00",NA,NA,NA
"Fallzahl","01.05.2020","148.105193868915","2020-05-02 08:00:00",NA,NA,NA
"Fallzahl","02.05.2020","148.105193868915","2020-05-03 08:00:00",NA,NA,NA
"Fallzahl","03.05.2020","148.888819233301","2020-05-04 08:00:00",NA,NA,NA
"Fallzahl","04.05.2020","149.672444597687","2020-05-05 08:00:00",NA,NA,NA
"Fallzahl","05.05.2020","149.672444597687","2020-05-06 08:00:00",NA,NA,NA
"Fallzahl","06.05.2020","150.456069962073","2020-05-07 08:00:00",NA,NA,NA
"Fallzahl","07.05.2020","150.456069962073","2020-05-08 08:00:00",NA,NA,NA
"Fallzahl","08.05.2020","151.239695326458","2020-05-09 08:00:00",NA,NA,NA
"Fallzahl","09.05.2020","151.239695326458","2020-05-10 08:00:00",NA,NA,NA
"Fallzahl","10.05.2020","151.239695326458","2020-05-11 08:00:00",NA,NA,NA
"Fallzahl","11.05.2020","152.023320690844","2020-05-12 08:00:00",NA,NA,NA
"Fallzahl","12.05.2020","152.80694605523","2020-05-13 08:00:00",NA,NA,NA
"Fallzahl","13.05.2020","154.374196784001","2020-05-14 08:00:00",NA,NA,NA
"Fallzahl","14.05.2020","155.157822148387","2020-05-15 08:00:00",NA,NA,NA
"Fallzahl","15.05.2020","155.941447512773","2020-05-16 08:00:00",NA,NA,NA
"Fallzahl","16.05.2020","155.941447512773","2020-05-17 08:00:00",NA,NA,NA
"Fallzahl","17.05.2020","155.941447512773","2020-05-18 08:00:00",NA,NA,NA
"Fallzahl","18.05.2020","155.941447512773","2020-05-19 08:00:00",NA,NA,NA
"Fallzahl","19.05.2020","155.941447512773","2020-05-20 08:00:00",NA,NA,NA
"Fallzahl","20.05.2020","155.941447512773","2020-05-21 08:00:00",NA,NA,NA
"Fallzahl","21.05.2020","155.941447512773","2020-05-22 08:00:00",NA,NA,NA
"Fallzahl","22.05.2020","157.508698241545","2020-05-23 08:00:00",NA,NA,NA
"Fallzahl","23.05.2020","158.29232360593","2020-05-24 08:00:00",NA,NA,NA
"Fallzahl","24.05.2020","158.29232360593","2020-05-25 08:00:00",NA,NA,NA
"Fallzahl","25.05.2020","158.29232360593","2020-05-26 08:00:00",NA,NA,NA
"Fallzahl","26.05.2020","158.29232360593","2020-05-27 08:00:00",NA,NA,NA
"Fallzahl","27.05.2020","158.29232360593","2020-05-28 08:00:00",NA,NA,NA
"Fallzahl","28.05.2020","158.29232360593","2020-05-29 08:00:00",NA,NA,NA
"Fallzahl","29.05.2020","158.29232360593","2020-05-30 08:00:00",NA,NA,NA
"Fallzahl","30.05.2020","158.29232360593","2020-05-31 08:00:00",NA,NA,NA
"Fallzahl","31.05.2020","158.29232360593","2020-06-01 08:00:00",NA,NA,NA
"Fallzahl","01.06.2020","158.29232360593","2020-06-02 08:00:00",NA,NA,NA
"Fallzahl","02.06.2020","158.29232360593","2020-06-03 08:00:00",NA,NA,NA
"Fallzahl","03.06.2020","158.29232360593","2020-06-04 08:00:00",NA,NA,NA
"Fallzahl","04.06.2020","158.29232360593","2020-06-05 08:00:00",NA,NA,NA
"Fallzahl","05.06.2020","158.29232360593","2020-06-06 08:00:00",NA,NA,NA
"Fallzahl","06.06.2020","158.29232360593","2020-06-07 08:00:00",NA,NA,NA
"Fallzahl","07.06.2020","159.075948970316","2020-06-08 08:00:00",NA,NA,NA
"Fallzahl","08.06.2020","160.643199699088","2020-06-09 08:00:00",NA,NA,NA
"Fallzahl","09.06.2020","162.210450427859","2020-06-10 08:00:00",NA,NA,NA
"Fallzahl","10.06.2020","162.210450427859","2020-06-11 08:00:00",NA,NA,NA
"Fallzahl","11.06.2020","165.344951885403","2020-06-12 08:00:00",NA,NA,NA
"Fallzahl","12.06.2020","165.344951885403","2020-06-13 08:00:00",NA,NA,NA
"Fallzahl","13.06.2020","165.344951885403","2020-06-14 08:00:00",NA,NA,NA
"Fallzahl","14.06.2020","166.912202614174","2020-06-15 08:00:00",NA,NA,NA
"Fallzahl","15.06.2020","167.69582797856","2020-06-16 08:00:00",NA,NA,NA
"Fallzahl","16.06.2020","168.479453342946","2020-06-17 08:00:00",NA,NA,NA
"Fallzahl","17.06.2020","168.479453342946","2020-06-18 08:00:00",NA,NA,NA
"Fallzahl","18.06.2020","168.479453342946","2020-06-19 08:00:00",NA,NA,NA
"Fallzahl","19.06.2020","168.479453342946","2020-06-20 08:00:00",NA,NA,NA
"Fallzahl","20.06.2020","168.479453342946","2020-06-21 08:00:00",NA,NA,NA
"Fallzahl","21.06.2020","169.263078707332","2020-06-22 08:00:00",NA,NA,NA
"Fallzahl","22.06.2020","169.263078707332","2020-06-23 08:00:00",NA,NA,NA
"Fallzahl","23.06.2020","170.830329436103","2020-06-24 08:00:00",NA,NA,NA
"Fallzahl","24.06.2020","171.613954800489","2020-06-25 08:00:00",NA,NA,NA
"Fallzahl","25.06.2020","173.181205529261","2020-06-26 08:00:00",NA,NA,NA
"Fallzahl","26.06.2020","173.181205529261","2020-06-27 08:00:00",NA,NA,NA
"Fallzahl","27.06.2020","173.181205529261","2020-06-28 08:00:00",NA,NA,NA
"Fallzahl","28.06.2020","174.748456258032","2020-06-29 08:00:00",NA,NA,NA
"Fallzahl","29.06.2020","176.315706986804","2020-06-30 08:00:00",NA,NA,NA
"Fallzahl","30.06.2020","177.882957715575","2020-07-01 08:00:00",NA,NA,NA
"Fallzahl","01.07.2020","179.450208444347","2020-07-02 08:00:00",NA,NA,NA
"Fallzahl","02.07.2020","182.58470990189","2020-07-03 08:00:00",NA,NA,NA
"Fallzahl","03.07.2020","184.151960630662","2020-07-04 08:00:00",NA,NA,NA
"Fallzahl","04.07.2020","184.151960630662","2020-07-05 08:00:00",NA,NA,NA
"Fallzahl","05.07.2020","186.502836723819","2020-07-06 08:00:00",NA,NA,NA
"Fallzahl","06.07.2020","188.070087452591","2020-07-07 08:00:00",NA,NA,NA
"Fallzahl","07.07.2020","188.853712816976","2020-07-08 08:00:00",NA,NA,NA
"Fallzahl","08.07.2020","190.420963545748","2020-07-09 08:00:00",NA,NA,NA
"Fallzahl","09.07.2020","191.98821427452","2020-07-10 08:00:00",NA,NA,NA
"Fallzahl","10.07.2020","194.339090367677","2020-07-11 08:00:00",NA,NA,NA
"Fallzahl","11.07.2020","195.906341096449","2020-07-12 08:00:00",NA,NA,NA
"Fallzahl","12.07.2020","195.906341096449","2020-07-13 08:00:00",NA,NA,NA
"Fallzahl","13.07.2020","199.824467918378","2020-07-14 08:00:00",NA,NA,NA
"Fallzahl","14.07.2020","201.391718647149","2020-07-15 08:00:00",NA,NA,NA
"Fallzahl","15.07.2020","202.958969375921","2020-07-16 08:00:00",NA,NA,NA
"Fallzahl","16.07.2020","202.958969375921","2020-07-17 08:00:00",NA,NA,NA
"Fallzahl","17.07.2020","202.958969375921","2020-07-18 08:00:00",NA,NA,NA
"Fallzahl","18.07.2020","202.958969375921","2020-07-19 08:00:00",NA,NA,NA
"Fallzahl","19.07.2020","204.526220104692","2020-07-20 08:00:00",NA,NA,NA
"Fallzahl","20.07.2020","207.660721562236","2020-07-21 08:00:00",NA,NA,NA
"Fallzahl","21.07.2020","210.011597655393","2020-07-22 08:00:00",NA,NA,NA
"Fallzahl","22.07.2020","211.578848384165","2020-07-23 08:00:00",NA,NA,NA
"Fallzahl","23.07.2020","212.36247374855","2020-07-24 08:00:00",NA,NA,NA
"Fallzahl","24.07.2020","212.36247374855","2020-07-25 08:00:00",NA,NA,NA
"Fallzahl","25.07.2020","212.36247374855","2020-07-26 08:00:00",NA,NA,NA
"Fallzahl","26.07.2020","213.146099112936","2020-07-27 08:00:00",NA,NA,NA
"Fallzahl","27.07.2020","213.929724477322","2020-07-28 08:00:00",NA,NA,NA
"Fallzahl","28.07.2020","218.631476663637","2020-07-29 08:00:00",NA,NA,NA
"Fallzahl","29.07.2020","222.549603485566","2020-07-30 08:00:00",NA,NA,NA
"Fallzahl","30.07.2020","225.684104943109","2020-07-31 08:00:00",NA,NA,NA
"Fallzahl","31.07.2020","225.684104943109","2020-08-01 08:00:00",NA,NA,NA
"Fallzahl","01.08.2020","225.684104943109","2020-08-02 08:00:00",NA,NA,NA
"Fallzahl","02.08.2020","229.602231765038","2020-08-03 08:00:00",NA,NA,NA
"Fallzahl","03.08.2020","231.953107858195","2020-08-04 08:00:00",NA,NA,NA
"Fallzahl","04.08.2020","231.953107858195","2020-08-05 08:00:00",NA,NA,NA
"Fallzahl","05.08.2020","231.953107858195","2020-08-06 08:00:00",NA,NA,NA
"Fallzahl","06.08.2020","232.736733222581","2020-08-07 08:00:00",NA,NA,NA
"Fallzahl","07.08.2020","232.736733222581","2020-08-08 08:00:00",NA,NA,NA
"Fallzahl","08.08.2020","232.736733222581","2020-08-09 08:00:00",NA,NA,NA
"Fallzahl","09.08.2020","236.65486004451","2020-08-10 08:00:00",NA,NA,NA
"Fallzahl","10.08.2020","239.005736137667","2020-08-11 08:00:00",NA,NA,NA
"Fallzahl","11.08.2020","240.572986866439","2020-08-12 08:00:00",NA,NA,NA
"Fallzahl","12.08.2020","242.14023759521","2020-08-13 08:00:00",NA,NA,NA
"Fallzahl","13.08.2020","244.491113688368","2020-08-14 08:00:00",NA,NA,NA
"Fallzahl","14.08.2020","244.491113688368","2020-08-15 08:00:00",NA,NA,NA
"Fallzahl","15.08.2020","244.491113688368","2020-08-16 08:00:00",NA,NA,NA
"Fallzahl","16.08.2020","246.841989781525","2020-08-17 08:00:00",NA,NA,NA
"Fallzahl","17.08.2020","248.409240510297","2020-08-18 08:00:00",NA,NA,NA
"Fallzahl","18.08.2020","249.976491239068","2020-08-19 08:00:00",NA,NA,NA
"Fallzahl","19.08.2020","251.54374196784","2020-08-20 08:00:00",NA,NA,NA
"Fallzahl","20.08.2020","253.110992696612","2020-08-21 08:00:00",NA,NA,NA
"Fallzahl","21.08.2020","253.110992696612","2020-08-22 08:00:00",NA,NA,NA
"Fallzahl","22.08.2020","253.110992696612","2020-08-23 08:00:00",NA,NA,NA
"Fallzahl","23.08.2020","261.730871704855","2020-08-24 08:00:00",NA,NA,NA
"Fallzahl","24.08.2020","264.865373162399","2020-08-25 08:00:00",NA,NA,NA
"Fallzahl","25.08.2020","266.43262389117","2020-08-26 08:00:00",NA,NA,NA
"Fallzahl","26.08.2020","267.216249255556","2020-08-27 08:00:00",NA,NA,NA
"Fallzahl","27.08.2020","269.567125348713","2020-08-28 08:00:00",NA,NA,NA
"Fallzahl","28.08.2020","269.567125348713","2020-08-29 08:00:00",NA,NA,NA
"Fallzahl","29.08.2020","269.567125348713","2020-08-30 08:00:00",NA,NA,NA
"Fallzahl","30.08.2020","273.485252170642","2020-08-31 08:00:00",NA,NA,NA
"Fallzahl","31.08.2020","276.619753628185","2020-09-01 08:00:00",NA,NA,NA
"Fallzahl","01.09.2020","277.403378992571","2020-09-02 08:00:00",NA,NA,NA
"Fallzahl","02.09.2020","282.888756543272","2020-09-03 08:00:00",NA,NA,NA
"Fallzahl","03.09.2020","290.72501018713","2020-09-04 08:00:00",NA,NA,NA
"Fallzahl","04.09.2020","290.72501018713","2020-09-05 08:00:00",NA,NA,NA
"Fallzahl","05.09.2020","290.72501018713","2020-09-06 08:00:00",NA,NA,NA
"Fallzahl","06.09.2020","295.426762373444","2020-09-07 08:00:00",NA,NA,NA
"Fallzahl","07.09.2020","300.912139924145","2020-09-08 08:00:00",NA,NA,NA
"Fallzahl","08.09.2020","302.479390652917","2020-09-09 08:00:00",NA,NA,NA
"Fallzahl","09.09.2020","304.046641381688","2020-09-10 08:00:00",NA,NA,NA
"Fallzahl","10.09.2020","307.181142839231","2020-09-11 08:00:00",NA,NA,NA
"Fallzahl","11.09.2020","307.181142839231","2020-09-12 08:00:00",NA,NA,NA
"Fallzahl","12.09.2020","307.181142839231","2020-09-13 08:00:00",NA,NA,NA
"Fallzahl","13.09.2020","316.584647211861","2020-09-14 08:00:00",NA,NA,NA
"Fallzahl","14.09.2020","319.719148669404","2020-09-15 08:00:00",NA,NA,NA
"Fallzahl","15.09.2020","320.50277403379","2020-09-16 08:00:00",NA,NA,NA
"Fallzahl","16.09.2020","321.286399398176","2020-09-17 08:00:00",NA,NA,NA
"Fallzahl","17.09.2020","324.420900855719","2020-09-18 08:00:00",NA,NA,NA
"Fallzahl","18.09.2020","324.420900855719","2020-09-19 08:00:00",NA,NA,NA
"Fallzahl","19.09.2020","324.420900855719","2020-09-20 08:00:00",NA,NA,NA
"Fallzahl","20.09.2020","325.98815158449","2020-09-21 08:00:00",NA,NA,NA
"Fallzahl","21.09.2020","326.771776948876","2020-09-22 08:00:00",NA,NA,NA
"Fallzahl","22.09.2020","331.473529135191","2020-09-23 08:00:00",NA,NA,NA
"Fallzahl","23.09.2020","332.257154499577","2020-09-24 08:00:00",NA,NA,NA
"Fallzahl","24.09.2020","336.175281321506","2020-09-25 08:00:00",NA,NA,NA
"Fallzahl","25.09.2020","336.175281321506","2020-09-26 08:00:00",NA,NA,NA
"Fallzahl","26.09.2020","336.175281321506","2020-09-27 08:00:00",NA,NA,NA
"Fallzahl","27.09.2020","338.526157414663","2020-09-28 08:00:00",NA,NA,NA
"Fallzahl","28.09.2020","339.309782779049","2020-09-29 08:00:00",NA,NA,NA
"Fallzahl","29.09.2020","345.578785694135","2020-09-30 08:00:00",NA,NA,NA
"Fallzahl","30.09.2020","350.28053788045","2020-10-01 08:00:00",NA,NA,NA
"Fallzahl","01.10.2020","352.631413973607","2020-10-02 08:00:00",NA,NA,NA
"Fallzahl","02.10.2020","365.953045168166","2020-10-03 08:00:00",NA,NA,NA
"Fallzahl","03.10.2020","379.274676362725","2020-10-04 08:00:00",NA,NA,NA
"Fallzahl","04.10.2020","380.05830172711","2020-10-05 08:00:00",NA,NA,NA
"Fallzahl","05.10.2020","399.648935836755","2020-10-06 08:00:00",NA,NA,NA
"Fallzahl","06.10.2020","420.023195310786","2020-10-07 08:00:00",NA,NA,NA
"Fallzahl","07.10.2020","441.964705513588","2020-10-08 08:00:00",NA,NA,NA
"Fallzahl","08.10.2020","463.122590352005","2020-10-09 08:00:00",NA,NA,NA
"Fallzahl","09.10.2020","485.064100554807","2020-10-10 08:00:00",NA,NA,NA
"Fallzahl","10.10.2020","518.759991223396","2020-10-11 08:00:00",NA,NA,NA
"Fallzahl","11.10.2020","525.028994138482","2020-10-12 08:00:00",NA,NA,NA
"Fallzahl","12.10.2020","548.537755070056","2020-10-13 08:00:00",NA,NA,NA
"Fallzahl","13.10.2020","584.584521831803","2020-10-14 08:00:00",NA,NA,NA
"Fallzahl","14.10.2020","620.631288593549","2020-10-15 08:00:00",NA,NA,NA
"Fallzahl","15.10.2020","662.163432905996","2020-10-16 08:00:00",NA,NA,NA
"Fallzahl","16.10.2020","708.397329404758","2020-10-17 08:00:00",NA,NA,NA
"Fallzahl","17.10.2020","749.929473717205","2020-10-18 08:00:00",NA,NA,NA
"Fallzahl","18.10.2020","753.847600539134","2020-10-19 08:00:00",NA,NA,NA
"Fallzahl","19.10.2020","794.596119487196","2020-10-20 08:00:00",NA,NA,NA
"Fallzahl","20.10.2020","842.397266714729","2020-10-21 08:00:00",NA,NA,NA
"Fallzahl","21.10.2020","900.385543679278","2020-10-22 08:00:00",NA,NA,NA
"Fallzahl","22.10.2020","949.753941635583","2020-10-23 08:00:00",NA,NA,NA
"Fallzahl","23.10.2020","1007.74221860013","2020-10-24 08:00:00",NA,NA,NA
"Fallzahl","24.10.2020","1061.02874337837","2020-10-25 08:00:00",NA,NA,NA
"Fallzahl","25.10.2020","1099.42638623327","2020-10-26 08:00:00",NA,NA,NA
"Fallzahl","26.10.2020","1151.14566028273","2020-10-27 08:00:00",NA,NA,NA
"Fallzahl","27.10.2020","1209.91756261167","2020-10-28 08:00:00",NA,NA,NA
"Fallzahl","28.10.2020","1260.06958593236","2020-10-29 08:00:00",NA,NA,NA
"Fallzahl","29.10.2020","1311.78885998182","2020-10-30 08:00:00",NA,NA,NA
"Fallzahl","30.10.2020","1391.71864714917","2020-10-31 08:00:00",NA,NA,NA
"Fallzahl","31.10.2020","1421.49641099583","2020-11-01 08:00:00",NA,NA,NA
"Fallzahl","01.11.2020","1445.78879729179","2020-11-02 08:00:00",NA,NA,NA
"Fallzahl","02.11.2020","1484.97006551108","2020-11-03 08:00:00",NA,NA,NA
"Fallzahl","03.11.2020","1541.39109174686","2020-11-04 08:00:00",NA,NA,NA
"Fallzahl","04.11.2020","1615.83550136351","2020-11-05 08:00:00",NA,NA,NA
"Fallzahl","05.11.2020","1671.4729022349","2020-11-06 08:00:00",NA,NA,NA
"Fallzahl","06.11.2020","1710.65417045419","2020-11-07 08:00:00",NA,NA,NA
"Fallzahl","07.11.2020","1753.75356549541","2020-11-08 08:00:00",NA,NA,NA
"Fallzahl","08.11.2020","1783.53132934207","2020-11-09 08:00:00",NA,NA,NA
"Fallzahl","09.11.2020","1812.52546782434","2020-11-10 08:00:00",NA,NA,NA
"Fallzahl","10.11.2020","1856.40848822995","2020-11-11 08:00:00",NA,NA,NA
"Fallzahl","11.11.2020","1900.29150863555","2020-11-12 08:00:00",NA,NA,NA
"Fallzahl","12.11.2020","1963.7651631508","2020-11-13 08:00:00",NA,NA,NA
"Fallzahl","13.11.2020","2006.86455819202","2020-11-14 08:00:00",NA,NA,NA
"Fallzahl","14.11.2020","2043.69495031815","2020-11-15 08:00:00",NA,NA,NA
"Fallzahl","15.11.2020","2071.90546343604","2020-11-16 08:00:00",NA,NA,NA
"Fallzahl","16.11.2020","2116.57210920603","2020-11-17 08:00:00",NA,NA,NA
"Fallzahl","17.11.2020","2167.50775789111","2020-11-18 08:00:00",NA,NA,NA
"Fallzahl","18.11.2020","2221.57790803373","2020-11-19 08:00:00",NA,NA,NA
"Fallzahl","19.11.2020","2259.19192552425","2020-11-20 08:00:00",NA,NA,NA
"Fallzahl","20.11.2020","2306.20944738739","2020-11-21 08:00:00",NA,NA,NA
"Fallzahl","21.11.2020","2336.77083659844","2020-11-22 08:00:00",NA,NA,NA
"Fallzahl","22.11.2020","2370.46672726703","2020-11-23 08:00:00",NA,NA,NA
"Fallzahl","23.11.2020","2404.16261793562","2020-11-24 08:00:00",NA,NA,NA
"Fallzahl","24.11.2020","2449.61288906999","2020-11-25 08:00:00",NA,NA,NA
"Fallzahl","25.11.2020","2496.63041093314","2020-11-26 08:00:00",NA,NA,NA
"Fallzahl","26.11.2020","2528.75905087296","2020-11-27 08:00:00",NA,NA,NA
"Fallzahl","27.11.2020","2577.34382346488","2020-11-28 08:00:00",NA,NA,NA
"Fallzahl","28.11.2020","2608.68883804031","2020-11-29 08:00:00",NA,NA,NA
"Fallzahl","29.11.2020","2629.84672287873","2020-11-30 08:00:00",NA,NA,NA
"Fallzahl","30.11.2020","2664.3262389117","2020-12-01 08:00:00",NA,NA,NA
"Fallzahl","01.12.2020","2708.20925931731","2020-12-02 08:00:00",NA,NA,NA
"Fallzahl","02.12.2020","2762.27940945993","2020-12-03 08:00:00",NA,NA,NA
"Fallzahl","03.12.2020","2798.32617622167","2020-12-04 08:00:00",NA,NA,NA
"Fallzahl","04.12.2020","2853.17995172868","2020-12-05 08:00:00",NA,NA,NA
"Fallzahl","05.12.2020","2878.25596338902","2020-12-06 08:00:00",NA,NA,NA
"Fallzahl","06.12.2020","2904.11560041375","2020-12-07 08:00:00",NA,NA,NA
"Fallzahl","07.12.2020","2936.24424035357","2020-12-08 08:00:00",NA,NA,NA
"Fallzahl","08.12.2020","2976.99275930163","2020-12-09 08:00:00",NA,NA,NA
"Fallzahl","09.12.2020","3017.74127824969","2020-12-10 08:00:00",NA,NA,NA
"Fallzahl","10.12.2020","3054.57167037583","2020-12-11 08:00:00",NA,NA,NA
"Fallzahl","11.12.2020","3103.94006833213","2020-12-12 08:00:00",NA,NA,NA
"Fallzahl","12.12.2020","3135.28508290756","2020-12-13 08:00:00",NA,NA,NA
"Fallzahl","13.12.2020","3164.27922138984","2020-12-14 08:00:00",NA,NA,NA
"Fallzahl","14.12.2020","3208.94586715983","2020-12-15 08:00:00",NA,NA,NA
"Fallzahl","15.12.2020","3257.53063975175","2020-12-16 08:00:00",NA,NA,NA
"Hospitalisierte","01.03.2020","0","2020-03-02 08:00:00",NA,NA,NA
"Hospitalisierte","02.03.2020","0","2020-03-03 08:00:00",NA,NA,NA
"Hospitalisierte","03.03.2020","0","2020-03-04 08:00:00",NA,NA,NA
"Hospitalisierte","04.03.2020","0","2020-03-05 08:00:00",NA,NA,NA
"Hospitalisierte","05.03.2020","0","2020-03-06 08:00:00",NA,NA,NA
"Hospitalisierte","06.03.2020","0","2020-03-07 08:00:00",NA,NA,NA
"Hospitalisierte","07.03.2020","0","2020-03-08 08:00:00",NA,NA,NA
"Hospitalisierte","08.03.2020","0","2020-03-09 08:00:00",NA,NA,NA
"Hospitalisierte","09.03.2020","0","2020-03-10 08:00:00",NA,NA,NA
"Hospitalisierte","10.03.2020","0","2020-03-11 08:00:00",NA,NA,NA
"Hospitalisierte","11.03.2020","0","2020-03-12 08:00:00",NA,NA,NA
"Hospitalisierte","12.03.2020","0","2020-03-13 08:00:00",NA,NA,NA
"Hospitalisierte","13.03.2020","0","2020-03-14 08:00:00",NA,NA,NA
"Hospitalisierte","14.03.2020","0","2020-03-15 08:00:00",NA,NA,NA
"Hospitalisierte","15.03.2020","0","2020-03-16 08:00:00",NA,NA,NA
"Hospitalisierte","16.03.2020","0","2020-03-17 08:00:00",NA,NA,NA
"Hospitalisierte","17.03.2020","0","2020-03-18 08:00:00",NA,NA,NA
"Hospitalisierte","18.03.2020","0.783625364385794","2020-03-19 08:00:00",NA,NA,NA
"Hospitalisierte","19.03.2020","0.783625364385794","2020-03-20 08:00:00",NA,NA,NA
"Hospitalisierte","20.03.2020","2.35087609315738","2020-03-21 08:00:00",NA,NA,NA
"Hospitalisierte","21.03.2020","2.35087609315738","2020-03-22 08:00:00",NA,NA,NA
"Hospitalisierte","22.03.2020","2.35087609315738","2020-03-23 08:00:00",NA,NA,NA
"Hospitalisierte","23.03.2020","4.70175218631477","2020-03-24 08:00:00",NA,NA,NA
"Hospitalisierte","24.03.2020","7.05262827947215","2020-03-25 08:00:00",NA,NA,NA
"Hospitalisierte","25.03.2020","7.83625364385794","2020-03-26 08:00:00",NA,NA,NA
